NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
[Experiment Details],,,,,
Software Version,NTA 3.2 Dev Build 3.2.16,,,,
Experiment Name,20181220 ATCC90028 C2 0.5 in 1500 2018-12-20 13-13-36.nano,,,,
Sample Name,ATCC90028 C2 0.5uL in 1500uL,,,,
Operator Name,Charlotte,,,,
Time Captured,20/12/2018 13:13,,,,
Pre-treatment,,,,,
Diluent,0.22um filtered PBS,,,,
Remarks,,,,,
,,,,,
Filename:,20181220 ATCC90028 C2 0.5 in 1500 2018-12-20 13-14-28,20181220 ATCC90028 C2 0.5 in 1500 2018-12-20 13-15-35,20181220 ATCC90028 C2 0.5 in 1500 2018-12-20 13-16-42,,
,,,,,
[Conditions],,,,,
Temperature/C,25.02,25.01,25.022,,
Viscosity/cP,0.888287,0.88849,0.888247,,
Camera Type,sCMOS,sCMOS,sCMOS,,
Laser Type,Blue405,Blue405,Blue405,,
Camera Level,11,11,11,,
Slider Shutter,890,890,890,,
Slider Gain,146,146,146,,
Shutter/ms,22.25,22.25,22.25,,
Camera Histogram Upper Limit,16380,16380,16380,,
Camera Histogram Lower Limit,0,0,0,,
Frame rate/fps,24.9825,24.9825,24.9825,,
Syringe Pump Speed/AU,70,70,70,,
,,,,,
[Settings],,,,,
Detection Threshold,6,6,6,,
Max Jump Mode,Auto,Auto,Auto,,
Max Jump Distance,10.7797,10.1822,10.691,,
Blur,Auto,Auto,Auto,,
Min Track Length,Auto,Auto,Auto,,
First frame,0,0,0,,
Total frames analysed,1498,1498,1498,,
,,,,,
[Exclusion Regions],,,,,
No Exclusion Regions Used,,,,,
,,,,,
[Results],,,,Average,Standard Error
Dilution factor (concentrations adjusted for this factor),Not recorded,Not recorded,Not recorded,,
Concentration (Particles / ml),6.12E+08,5.30E+08,5.41E+08,5.61E+08,2.56E+07
Concentration Upgrade?,Yes,Yes,Yes,,
Particles per frame,23.4,21.9,21.8,22.3,0.5
Centres per frame,24.6,23.4,23.1,23.7,0.5
Completed tracks,3357,3362,3203,,
X-Drift (pix/frame),5.4,5.5,5.5,,
Y-Drift (pix/frame),0.2,0.3,0.2,,
,,,,,
[Concentration Warnings],,,,,
Validity of concentration measurement,OK,OK,OK,,
Completed Tracks,OK,OK,OK,,
Particles per frame,OK,OK,OK,,
Noise level,No,No,No,,
Brightness,OK,OK,OK,,
Detection Threshold,OK,OK,OK,,
Camera Histogram Lower Limit,OK,OK,OK,,
,,,,,
[Information],,,,,
Completed Tracks,OK,OK,OK,,
Concentration,OK,OK,OK,,
Video length,OK,OK,OK,,
Noise level,No,No,No,,
Vibration detected,Minor vibration,Minor vibration,Minor vibration,,
Vibration correction applied,Yes,Yes,Yes,,
Settings changed?,No,No,No,,
Errors (1),,,,,
Errors (2),,,,,
,,,,,
[Data Included],,,,,
Size distribution - Number weighting - With Percentiles,,,,,
,,,,,
[Size Data],,,,,
Analysis Method,FTLA,,,,
Weighting,Number,,,,
Filename,ATCC90028_02_3000_01,ATCC90028_02_3000_02,ATCC90028_02_3000_03,Average,Standard Error
Mean,227.6,236.3,235.4,233.1,2.8
Mode,168.2,151.6,150.2,156.7,5.8
SD,87.3,95.2,89.6,90.7,2.3
D10,137.1,143.5,145.3,141.9,2.5
D50,199.2,215.5,213.2,209.3,5.1
D90,367.6,387.9,387.7,381.1,6.7
Valid Tracks,870,848,795,,
Graph Data,,,,,
Bin centre (nm), Concentration (particles / ml),Concentration (particles / ml),Concentration (particles / ml),Concentration average,Standard Error
0.5,0,0,0,0,0
1.5,0,0,0,0,0
2.5,0,0,0,0,0
3.5,0,0,0,0,0
4.5,0,0,0,0,0
5.5,0,0,0,0,0
6.5,0,0,0,0,0
7.5,0,0,0,0,0
8.5,0,0,0,0,0
9.5,0,0,0,0,0
10.5,0,0,0,0,0
11.5,0,0,0,0,0
12.5,0,0,0,0,0
13.5,0,0,0,0,0
14.5,0,0,0,0,0
15.5,0,0,0,0,0
16.5,0,0,0,0,0
17.5,0,0,0,0,0
18.5,0,0,0,0,0
19.5,0,0,0,0,0
20.5,0,0,0,0,0
21.5,0,0,0,0,0
22.5,0,0,0,0,0
23.5,0,0,0,0,0
24.5,0,0,0,0,0
25.5,0,0,0,0,0
26.5,0,0,0,0,0
27.5,0,0,0,0,0
28.5,0,0,0,0,0
29.5,0,0,0,0,0
30.5,0,0,0,0,0
31.5,0,0,0,0,0
32.5,0,0,0,0,0
33.5,0,0,0,0,0
34.5,0,0,0,0,0
35.5,0,0,0,0,0
36.5,0,0,0,0,0
37.5,0,0,0,0,0
38.5,0,0,0,0,0
39.5,0,0,0,0,0
40.5,0,0,0,0,0
41.5,0,0,0,0,0
42.5,0,0,0,0,0
43.5,0,0,0,0,0
44.5,0,0,0,0,0
45.5,0,0,0,0,0
46.5,0,0,0,0,0
47.5,0,0,0,0,0
48.5,0,0,0,0,0
49.5,0,0,0,0,0
50.5,0,0,0,0,0
51.5,0,0,0,0,0
52.5,0,0,0,0,0
53.5,0,0,0,0,0
54.5,0,0,0,0,0
55.5,0,0,0,0,0
