NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
[Experiment Details],,,,,
Software Version,NTA 3.2 Dev Build 3.2.16,,,,
Experiment Name,20190222 ATCC10231 C2 1 in 750 2019-02-22 14-55-49.nano,,,,
Sample Name,ATCC10231 C2 1 in 750,,,,
Operator Name,Charlotte,,,,
Time Captured,22/02/2019 14:55,,,,
Pre-treatment,,,,,
Diluent,0.22 um filtered PBS,,,,
Remarks,,,,,
,,,,,
Filename:,20190222 ATCC10231 C2 1 in 750 2019-02-22 14-56-15,20190222 ATCC10231 C2 1 in 750 2019-02-22 14-57-22,20190222 ATCC10231 C2 1 in 750 2019-02-22 14-58-29,,
,,,,,
[Conditions],,,,,
Temperature/C,24.99,24.997,24.986,,
Viscosity/cP,0.888895,0.888753,0.888976,,
Camera Type,sCMOS,sCMOS,sCMOS,,
Laser Type,Blue405,Blue405,Blue405,,
Camera Level,11,11,11,,
Slider Shutter,890,890,890,,
Slider Gain,146,146,146,,
Shutter/ms,22.25,22.25,22.25,,
Camera Histogram Upper Limit,16380,16380,16380,,
Camera Histogram Lower Limit,0,0,0,,
Frame rate/fps,24.9825,24.9825,24.9825,,
Syringe Pump Speed/AU,70,70,70,,
,,,,,
[Settings],,,,,
Detection Threshold,6,6,6,,
Max Jump Mode,Auto,Auto,Auto,,
Max Jump Distance,11.8595,12.1994,13.0989,,
Blur,Auto,Auto,Auto,,
Min Track Length,Auto,Auto,Auto,,
First frame,0,0,0,,
Total frames analysed,1498,1498,1498,,
,,,,,
[Exclusion Regions],,,,,
No Exclusion Regions Used,,,,,
,,,,,
[Results],,,,Average,Standard Error
Dilution factor (concentrations adjusted for this factor),Not recorded,Not recorded,Not recorded,,
Concentration (Particles / ml),8.63E+08,7.29E+08,6.16E+08,7.36E+08,7.13E+07
Concentration Upgrade?,Yes,Yes,Yes,,
Particles per frame,34.2,30.1,26.2,30.2,2.3
Centres per frame,35.9,31.6,27.6,31.7,2.4
Completed tracks,5036,4211,3783,,
X-Drift (pix/frame),6.2,6.2,6.3,,
Y-Drift (pix/frame),0,0,0,,
,,,,,
[Concentration Warnings],,,,,
Validity of concentration measurement,OK,OK,OK,,
Completed Tracks,OK,OK,OK,,
Particles per frame,OK,OK,OK,,
Noise level,No,No,No,,
Brightness,OK,OK,OK,,
Detection Threshold,OK,OK,OK,,
Camera Histogram Lower Limit,OK,OK,OK,,
,,,,,
[Information],,,,,
Completed Tracks,OK,OK,OK,,
Concentration,OK,OK,OK,,
Video length,OK,OK,OK,,
Noise level,No,No,No,,
Vibration detected,No,No,No,,
Vibration correction applied,No,No,No,,
Settings changed?,No,No,No,,
Errors (1),,,,,
Errors (2),,,,,
,,,,,
[Data Included],,,,,
Size distribution - Number weighting - With Percentiles,,,,,
,,,,,
[Size Data],,,,,
Analysis Method,FTLA,,,,
Weighting,Number,,,,
Filename,ATCC10231_02_750_01,ATCC10231_02_750_02,ATCC10231_02_750_03,Average,Standard Error
Mean,217.9,222.4,215.8,218.7,2
Mode,123.4,177.7,165.5,155.5,16.5
SD,111.5,105.7,119,112.1,3.9
D10,115.3,110.7,104.5,110.2,3.1
D50,188.7,196.6,179.3,188.2,5
D90,355.4,349,357.7,354,2.6
Valid Tracks,1503,1281,1144,,
Graph Data,,,,,
Bin centre (nm), Concentration (particles / ml),Concentration (particles / ml),Concentration (particles / ml),Concentration average,Standard Error
0.5,0,0,0,0,0
1.5,0,0,0,0,0
2.5,0,0,0,0,0
3.5,0,0,0,0,0
4.5,0,0,0,0,0
5.5,0,0,0,0,0
6.5,0,0,0,0,0
7.5,0,0,0,0,0
8.5,0,0,0,0,0
9.5,0,0,0,0,0
10.5,0,0,0,0,0
11.5,0,0,0,0,0
12.5,0,0,0,0,0
13.5,0,0,0,0,0
14.5,0,0,0,0,0
15.5,0,0,0,0,0
16.5,0,0,0,0,0
17.5,0,0,0,0,0
18.5,0,0,0,0,0
19.5,0,0,0,0,0
20.5,0,0,0,0,0
21.5,0,0,0,0,0
22.5,0,0,0,0,0
23.5,0,0,0,0,0
24.5,0,0,0,0,0
25.5,0,0,0,0,0
26.5,0,0,0,0,0
27.5,0,0,0,0,0
28.5,0,0,0,0,0
29.5,0,0,0,0,0
30.5,0,0,0,0,0
31.5,0,0,0,0,0
32.5,0,0,0,0,0
33.5,0,0,2,0,0
34.5,0,0,3,1,1
35.5,0,0,7,2,2
36.5,0,0,12,4,4
37.5,0,0,21,7,7
38.5,0,0,35,12,12
39.5,0,0,54,18,18
40.5,0,0,81,27,27
41.5,0,0,117,39,39
42.5,0,0,164,55,55
43.5,0,0,223,74,74
44.5,0,0,297,99,99
45.5,0,0,389,130,130
46.5,0,0,502,167,167
47.5,0,0,640,213,213
48.5,0,0,811,270,270
49.5,0,0,1022,341,341
50.5,0,0,1285,428,428
51.5,0,0,1613,538,538
52.5,0,0,2027,676,676
53.5,0,0,2552,851,851
54.5,0,0,3220,1073,1073
55.5,0,0,4074,1358,1358
56.5,0,0,5171,1724,1724
57.5,0,0,6581,2194,2194
58.5,0,0,8396,2799,2799
59.5,0,0,10734,3578,3578
60.5,2,0,13740,4581,4580
61.5,7,0,17601,5870,5866
62.5,23,0,22547,7523,7512
63.5,66,0,28860,9642,9609
64.5,178,0,36886,12355,12266
65.5,444,0,47043,15829,15607
66.5,1032,2,59826,20286,19772
67.5,2239,7,75817,26021,24906
68.5,4545,23,95690,33420,31163
69.5,8661,71,120208,42980,38693
70.5,15535,204,150219,55319,47656
71.5,26314,547,186638,71166,58213
72.5,42237,1371,230425,91344,70534
73.5,64473,3216,282544,116745,84765
74.5,93940,7066,343915,148307,100968
75.5,131137,14544,415345,187009,119026
76.5,176042,28085,497459,233862,138546
77.5,228098,50976,590617,289897,158816
78.5,286287,87181,694840,356103,178856
79.5,349276,140900,809744,433307,197597
80.5,415590,215911,934494,521998,214151
81.5,483790,314848,1067790,622143,228098
82.5,552619,438609,1207897,733042,239698
83.5,621097,586075,1352696,853289,249908
84.5,688570,754203,1499795,980856,260160
85.5,754720,938462,1646644,1113276,271908
86.5,819537,1133465,1790684,1247895,286125
87.5,883277,1333636,1929481,1382131,302985
88.5,946417,1533767,2060854,1513679,321867
89.5,1009607,1729396,2182975,1640659,341616
90.5,1073631,1916985,2294430,1761682,360868
91.5,1139380,2093933,2394243,1875852,378303
92.5,1207832,2258482,2481874,1982729,392779
93.5,1280039,2409570,2557177,2082262,403368
94.5,1357132,2546678,2620351,2174720,409347
95.5,1440317,2669698,2671869,2260628,410156
96.5,1530885,2778829,2712414,2340710,405366
97.5,1630217,2874518,2742821,2415852,394653
98.5,1739788,2957415,2764020,2487074,377791
99.5,1861168,3028353,2776998,2555506,354671
100.5,1996017,3088339,2782769,2622375,325365
101.5,2146065,3138530,2782352,2688982,290279
102.5,2313082,3180218,2776760,2756687,250522
103.5,2498827,3214794,2766991,2826871,208839
104.5,2704978,3243710,2754023,2900904,171987
105.5,2933034,3268435,2738805,2980091,154691
106.5,3184193,3290404,2722257,3065618,174397
107.5,3459196,3310968,2705258,3158474,230613
108.5,3758156,3331355,2688639,3259383,310833
109.5,4080362,3352619,2673175,3368719,406300
110.5,4424085,3375619,2659571,3486425,512375
111.5,4786400,3400980,2648459,3611947,626120
112.5,5163047,3429081,2640384,3744171,745077
113.5,5548364,3460038,2635800,3881400,866779
114.5,5935318,3493697,2635062,4021359,988558
115.5,6315658,3529635,2638426,4161240,1107505
116.5,6680203,3567171,2646043,4297806,1220517
117.5,7019261,3605376,2657966,4427534,1324409
118.5,7323157,3643107,2674143,4546802,1416078
119.5,7582841,3679039,2694429,4652103,1492680
120.5,7790491,3711720,2718586,4740266,1551825
121.5,7940070,3739627,2746295,4808664,1591745
122.5,8027768,3761237,2777163,4855389,1611427
123.5,8052258,3775106,2810735,4879367,1610686
124.5,8014763,3779946,2846510,4880406,1590175
125.5,7918909,3774699,2883950,4859186,1551321
126.5,7770394,3758608,2922504,4817169,1496209
127.5,7576529,3731266,2961622,4756472,1427425
128.5,7345689,3692648,3000770,4679702,1347873
129.5,7086754,3643124,3039453,4589777,1260592
130.5,6808591,3583443,3077224,4489753,1168592
131.5,6519607,3514694,3113705,4382669,1074721
132.5,6227420,3438257,3148588,4271422,981567
133.5,5938639,3355728,3181653,4158673,891400
134.5,5658750,3268844,3212763,4046786,806145
135.5,5392100,3179407,3241869,3937792,727378
136.5,5141957,3089209,3269005,3833390,656339
137.5,4910606,2999971,3294279,3734952,593935
138.5,4699486,2913292,3317868,3643549,540732
139.5,4509337,2830610,3340000,3559982,496932
140.5,4340332,2753188,3360946,3484822,462337
141.5,4192214,2682097,3381002,3418438,436335
142.5,4064403,2618225,3400479,3361035,417941
143.5,3956089,2562285,3419683,3312686,405898
144.5,3866309,2514829,3438908,3273348,398824
145.5,3793994,2476273,3458420,3242896,395363
146.5,3738015,2446911,3478450,3221125,394292
147.5,3697205,2426940,3499182,3207776,394581
148.5,3670375,2416470,3520747,3202530,395397
149.5,3656320,2415541,3543218,3205026,396090
150.5,3653821,2424134,3566607,3214854,396161
151.5,3661642,2442171,3590859,3231558,395222
152.5,3678530,2469520,3615859,3254636,392975
153.5,3703203,2505991,3641422,3283539,389183
154.5,3734359,2551332,3667306,3317666,383655
155.5,3770663,2605219,3693210,3356364,376238
156.5,3810762,2667246,3718781,3398930,366804
157.5,3853284,2736916,3743623,3444608,355259
158.5,3896850,2813632,3767299,3492594,341535
159.5,3940093,2896683,3789349,3542042,325600
160.5,3981668,2985245,3809293,3592069,307465
161.5,4020281,3078373,3826647,3641767,287190
162.5,4054707,3175005,3840934,3690215,264894
163.5,4083815,3273971,3851692,3736493,240773
164.5,4106590,3374007,3858493,3779697,215117
165.5,4122159,3473773,3860947,3818960,188347
166.5,4129806,3571878,3858719,3853468,161081
167.5,4128988,3666914,3851534,3882478,134284
168.5,4119347,3757489,3839185,3905340,109571
169.5,4100714,3842262,3821542,3921506,89803
170.5,4073110,3919985,3798552,3930549,79434
171.5,4036737,3989534,3770242,3932171,82103
172.5,3991968,4049946,3736718,3926211,96213
173.5,3939331,4100442,3698160,3912644,116893
174.5,3879485,4140455,3654823,3891588,140320
175.5,3813203,4169635,3607023,3863287,164331
176.5,3741340,4187860,3555132,3828111,187735
177.5,3664812,4195232,3499570,3786538,209841
178.5,3584566,4192063,3440794,3739141,230233
179.5,3501562,4178860,3379284,3686569,248664
180.5,3416744,4156300,3315540,3629528,265001
181.5,3331027,4125202,3250064,3568764,279199
182.5,3245279,4086497,3183357,3505044,291276
183.5,3160305,4041197,3115907,3439136,301303
184.5,3076844,3990362,3048184,3371797,309393
185.5,2995560,3935074,2980630,3303755,315689
186.5,2917036,3876407,2913660,3235701,320354
