NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
[Experiment Details],,,,,
Software Version,NTA 3.2 Dev Build 3.2.16,,,,
Experiment Name,20190221 bb3 1 in 3000 2019-02-21 13-59-21.nano,,,,
Sample Name,Biofilm C3 1 in 3000,,,,
Operator Name,Charlotte,,,,
Time Captured,21/02/2019 13:59,,,,
Pre-treatment,,,,,
Diluent,0.22um filtered PBS,,,,
Remarks,,,,,
,,,,,
Filename:,20190221 bb3 1 in 3000 2019-02-21 14-00-41,20190221 bb3 1 in 3000 2019-02-21 14-01-48,20190221 bb3 1 in 3000 2019-02-21 14-02-54,,
,,,,,
[Conditions],,,,,
Temperature/C,24.992,24.999,24.988,,
Viscosity/cP,0.888854,0.888712,0.888935,,
Camera Type,sCMOS,sCMOS,sCMOS,,
Laser Type,Blue405,Blue405,Blue405,,
Camera Level,11,11,11,,
Slider Shutter,890,890,890,,
Slider Gain,146,146,146,,
Shutter/ms,22.25,22.25,22.25,,
Camera Histogram Upper Limit,16380,16380,16380,,
Camera Histogram Lower Limit,0,0,0,,
Frame rate/fps,24.9825,24.9825,24.9825,,
Syringe Pump Speed/AU,70,70,70,,
,,,,,
[Settings],,,,,
Detection Threshold,6,6,6,,
Max Jump Mode,Auto,Auto,Auto,,
Max Jump Distance,14.9692,15.4737,14.7028,,
Blur,Auto,Auto,Auto,,
Min Track Length,Auto,Auto,Auto,,
First frame,0,0,0,,
Total frames analysed,1498,1498,1498,,
,,,,,
[Exclusion Regions],,,,,
No Exclusion Regions Used,,,,,
,,,,,
[Results],,,,Average,Standard Error
Dilution factor (concentrations adjusted for this factor),Not recorded,Not recorded,Not recorded,,
Concentration (Particles / ml),1.00E+09,9.93E+08,9.75E+08,9.90E+08,7.66E+06
Concentration Upgrade?,Yes,Yes,Yes,,
Particles per frame,32.4,31.5,31.1,31.6,0.4
Centres per frame,33.2,32.7,31.9,32.6,0.4
Completed tracks,4989,4929,4765,,
X-Drift (pix/frame),6.9,6.9,6.9,,
Y-Drift (pix/frame),-0.1,-0.1,-0.1,,
,,,,,
[Concentration Warnings],,,,,
Validity of concentration measurement,OK,OK,OK,,
Completed Tracks,OK,OK,OK,,
Particles per frame,OK,OK,OK,,
Noise level,No,No,No,,
Brightness,OK,OK,OK,,
Detection Threshold,OK,OK,OK,,
Camera Histogram Lower Limit,OK,OK,OK,,
,,,,,
[Information],,,,,
Completed Tracks,OK,OK,OK,,
Concentration,OK,OK,OK,,
Video length,OK,OK,OK,,
Noise level,No,No,No,,
Vibration detected,No,No,No,,
Vibration correction applied,No,No,No,,
Settings changed?,No,No,No,,
Errors (1),,,,,
Errors (2),,,,,
,,,,,
[Data Included],,,,,
Size distribution - Number weighting - With Percentiles,,,,,
,,,,,
[Size Data],,,,,
Analysis Method,FTLA,,,,
Weighting,Number,,,,
Filename,Biofilm_01_3000_01,Biofilm_01_3000_02,Biofilm_01_3000_03,Average,Standard Error
Mean,119.7,117.6,120.9,119.4,1
Mode,96.7,100.5,104.4,100.5,2.2
SD,50.3,42.3,49.5,47.4,2.6
D10,89.3,92.5,88.9,90.2,1.1
D50,105,103.8,107.8,105.6,1.2
D90,138.7,164.2,151.6,151.5,7.4
Valid Tracks,1946,1936,1856,,
Graph Data,,,,,
Bin centre (nm), Concentration (particles / ml),Concentration (particles / ml),Concentration (particles / ml),Concentration average,Standard Error
0.5,0,0,0,0,0
1.5,0,0,0,0,0
2.5,0,0,0,0,0
3.5,0,0,0,0,0
4.5,0,0,0,0,0
5.5,0,0,0,0,0
6.5,0,0,0,0,0
7.5,0,0,0,0,0
8.5,0,0,0,0,0
9.5,0,0,0,0,0
10.5,0,0,0,0,0
11.5,0,0,0,0,0
12.5,0,0,0,0,0
13.5,0,0,0,0,0
14.5,0,0,0,0,0
15.5,0,0,0,0,0
16.5,0,0,0,0,0
17.5,0,0,0,0,0
18.5,0,0,0,0,0
19.5,0,0,0,0,0
20.5,0,0,0,0,0
21.5,0,0,0,0,0
22.5,0,0,0,0,0
23.5,0,0,0,0,0
24.5,0,0,0,0,0
25.5,0,0,0,0,0
26.5,0,0,0,0,0
27.5,0,0,0,0,0
28.5,0,0,0,0,0
29.5,0,0,0,0,0
30.5,0,0,0,0,0
31.5,0,0,0,0,0
32.5,0,0,0,0,0
33.5,0,0,0,0,0
34.5,0,0,0,0,0
35.5,0,0,0,0,0
36.5,0,0,0,0,0
37.5,0,0,0,0,0
38.5,0,0,0,0,0
39.5,0,0,0,0,0
40.5,0,0,0,0,0
41.5,0,0,0,0,0
42.5,0,0,0,0,0
43.5,0,0,0,0,0
44.5,0,0,0,0,0
45.5,0,0,0,0,0
46.5,0,0,0,0,0
47.5,0,0,0,0,0
48.5,0,0,0,0,0
49.5,0,0,0,0,0
50.5,0,0,0,0,0
51.5,0,0,0,0,0
52.5,0,0,0,0,0
53.5,0,0,2,0,0
54.5,0,0,5,2,2
55.5,0,0,11,4,4
56.5,0,0,26,9,9
57.5,0,0,58,20,19
58.5,0,0,126,42,42
59.5,0,0,263,88,87
60.5,3,0,533,179,177
61.5,9,2,1049,353,348
62.5,26,7,2006,680,663
63.5,71,23,3736,1276,1230
64.5,182,64,6780,2342,2219
65.5,444,168,12006,4206,3901
66.5,1027,403,20761,7397,6684
67.5,2263,903,35079,12749,11172
68.5,4762,1894,57946,21534,18225
69.5,9589,3747,93590,35642,29023
70.5,18532,7038,147794,57788,45125
71.5,34445,12627,228143,91738,68492
72.5,61720,21759,344147,142542,101460
73.5,106838,36204,507127,216723,146627
74.5,179014,58431,729784,322410,206640
75.5,290871,91851,1025407,469376,283889
76.5,459061,141138,1406741,668980,380126
77.5,704722,212650,1884652,934008,496094
78.5,1053608,314969,2466773,1278450,631263
79.5,1535681,459571,3156387,1717213,783777
80.5,2183983,661628,3951765,2265792,950661
81.5,3032569,940900,4846078,2939849,1128281
82.5,4113420,1322637,5827904,3754653,1312871
83.5,5452363,1838347,6882218,4724309,1500856
84.5,7064276,2526154,7991665,5860698,1688629
85.5,8948081,3430412,9137896,7172130,1871661
86.5,11082323,4600099,10302775,8661732,2043247
87.5,13422269,6085484,11469320,10325691,2193780
88.5,15899456,7932680,12622322,12151486,2311828
89.5,18424379,10175918,13748662,14116319,2388211
90.5,20892518,12827964,14837348,16185943,2423722
91.5,23193238,15869816,15879381,18314145,2439548
92.5,25220448,19241622,16867496,20443188,2485007
93.5,26883375,22837402,17795841,22505539,2628588
94.5,28115714,26506168,18659662,24427181,2920951
95.5,28881617,30061221,19454994,26132611,3356128
96.5,29177670,33297749,20178394,27551271,3873553
97.5,29030769,36016567,20826727,28624688,4389627
98.5,28492618,38049832,21397001,29313150,4824733
99.5,27632073,39283437,21886263,29600591,5117672
100.5,26526798,39671254,22291559,29496537,5232207
101.5,25255493,39238316,22609959,29034590,5158706
102.5,23891655,38072800,22838644,28267700,4911965
103.5,22499296,36309365,22975057,27261239,4526147
104.5,21130666,34108074,23017100,26085280,4048192
105.5,19825685,31633435,22963373,24807498,3531116
106.5,18612649,29037160,22813416,23487742,3028126
107.5,17509710,26446620,22567953,22174761,2587343
108.5,16526729,23959325,22229089,20905048,2245416
109.5,15667162,21642485,21800455,19703367,2018618
110.5,14929773,19536120,21287264,18584386,1895940
111.5,14310072,17658064,20696284,17554807,1844263
112.5,13801410,16009530,20035701,16615547,1825015
113.5,13395767,14580294,19314912,15763657,1808253
114.5,13084252,13353020,18544222,14993832,1776890
115.5,12857370,12306552,17734513,14299478,1724862
116.5,12705094,11418220,16896872,13673395,1653997
117.5,12616817,10665327,16042235,13108126,1571498
118.5,12581205,10026020,15181051,12596092,1488148
119.5,12586025,9479726,14323005,12129585,1416638
120.5,12617976,9007334,13476791,11700700,1369313
121.5,12662591,8591251,12649967,11301270,1355014
122.5,12704256,8215429,11848870,10922851,1376048
123.5,12726390,7865420,11078598,10556803,1427289
124.5,12711851,7528503,10343045,10194466,1498147
125.5,12643557,7193878,9644977,9827471,1575831
126.5,12505361,6852898,8986141,9448133,1647995
127.5,12283101,6499310,8367391,9049934,1704158
128.5,11965776,6129433,7788820,8628010,1736271
129.5,11546692,5742218,7249895,8179602,1738893
130.5,11024433,5339148,6749585,7704388,1709225
131.5,10403491,4923950,6286475,7204639,1647079
132.5,9694397,4502130,5858871,6685132,1554771
133.5,8913257,4080368,5464889,6152838,1436913
134.5,8080707,3665850,5102527,5616361,1300097
135.5,7220345,3265603,4769728,5085225,1152483
136.5,6356849,2885919,4464428,4569065,1003336
137.5,5514011,2531921,4184592,4076841,862539
138.5,4712945,2207310,3928242,3616165,739954
139.5,3970702,1914278,3693477,3192819,644260
140.5,3299431,1653591,3478490,2810504,580762
141.5,2706143,1424770,3281570,2470828,548773
142.5,2193004,1226356,3101114,2173491,541284
143.5,1758066,1056187,2935622,1916625,548308
144.5,1396222,911674,2783701,1697199,560970
145.5,1100264,790031,2644061,1511452,573342
146.5,861857,688468,2515513,1355280,582272
147.5,672370,604328,2396962,1224553,586533
148.5,523492,535175,2287406,1115358,586034
149.5,407640,478848,2185929,1024139,581259
150.5,318183,433481,2091700,947788,572923
151.5,249514,397506,2003962,883661,561778
152.5,197024,369638,1922036,829566,548503
153.5,157010,348854,1845309,783725,533673
154.5,126553,334380,1773235,744722,517744
155.5,103386,325658,1705328,711457,501061
156.5,85773,322341,1641160,683092,483878
157.5,72399,324272,1580358,659010,466377
158.5,62275,331476,1522597,638783,448688
159.5,54666,344162,1467597,622142,430909
160.5,49029,362716,1415122,608956,413130
161.5,44972,387706,1364973,599217,395455
162.5,42216,419884,1316986,593029,378041
163.5,40574,460185,1271026,590595,361136
164.5,39932,509724,1226985,592213,345146
165.5,40237,569775,1184777,598263,330707
166.5,41497,641742,1144337,609192,318778
167.5,43772,727097,1105613,625494,310708
168.5,47182,827300,1068566,647683,308222
169.5,51915,943671,1033167,676251,313235
170.5,58230,1077232,999393,711619,327466
171.5,66481,1228515,967224,754073,351973
172.5,77128,1397330,936643,803701,386863
173.5,90762,1582540,907634,860312,431289
174.5,108126,1781836,880178,923380,483641
175.5,130143,1991578,854256,991992,541745
176.5,157932,2206720,829844,1064832,602992
177.5,192821,2420868,806916,1140202,664419
178.5,236347,2626495,785441,1216094,722795
179.5,290222,2815328,765385,1290312,774748
180.5,356271,2978888,746709,1360623,816945
181.5,436323,3109135,729371,1424943,846335
182.5,532042,3199156,713326,1481508,860417
183.5,644705,3243806,698523,1529011,857538
184.5,774930,3240211,684910,1566683,837167
185.5,922365,3188067,672431,1594288,800149
186.5,1085392,3089676,661029,1612033,748909
187.5,1260871,2949734,650644,1620417,687607
188.5,1444011,2774879,641212,1620034,622193
189.5,1628397,2573088,632672,1611385,560214
190.5,1806248,2352988,624956,1594731,509928
191.5,1968891,2123190,618000,1570027,478093
192.5,2107455,1891692,611737,1536961,466786
193.5,2213693,1665441,606100,1495078,471825
194.5,2280840,1450042,601020,1443968,484932
195.5,2304366,1249647,596433,1383482,497558
196.5,2282513,1066976,592271,1313920,503311
197.5,2216510,903454,588469,1236144,498545
198.5,2110442,759415,584964,1151607,482055
199.5,1970781,634339,581694,1062271,454509
200.5,1805667,527093,578601,970454,417871
201.5,1624063,436147,575628,878613,374893
202.5,1434894,359760,572724,789126,328684
203.5,1246314,296128,569838,704093,282390
204.5,1065162,243485,566927,625191,238980
205.5,896642,200183,563952,553593,201117
206.5,744248,164726,560878,489951,171011
207.5,609862,135795,557676,434444,150082
208.5,493986,112248,554321,386852,138402
209.5,396055,93115,550797,346656,134411
210.5,314752,77580,547091,313141,135539
211.5,248310,64968,543196,285491,139299
212.5,194755,54724,539109,262863,143917
213.5,152098,46395,534835,244443,148368
214.5,118462,39612,530381,229485,152160
215.5,92159,34080,525760,217333,155122
216.5,71727,29560,520986,207425,157253
217.5,55936,25860,516080,199292,158632
218.5,43775,22827,511060,192554,159368
219.5,34430,20338,505952,186907,159574
220.5,27256,18295,500778,182109,159355
221.5,21745,16620,495563,177976,158800
222.5,17509,15251,490333,174364,157986
223.5,14244,14139,485111,171165,156973
224.5,11722,13244,479920,168295,155813
225.5,9769,12536,474781,165695,154545
226.5,8252,11990,469715,163319,153202
227.5,7070,11588,464738,161132,151808
228.5,6150,11317,459864,159110,150384
229.5,5433,11168,455106,157236,148944
230.5,4878,11134,450472,155495,147500
231.5,4452,11213,445967,153877,146058
232.5,4131,11406,441593,152377,144623
233.5,3898,11716,437350,150988,143199
234.5,3741,12150,433231,149707,141783
235.5,3650,12718,429230,148533,140373
236.5,3620,13434,425335,147463,138965
237.5,3648,14314,421531,146498,137551
238.5,3734,15381,417802,145639,136123
239.5,3879,16662,414126,144889,134669
240.5,4090,18188,410482,144253,133177
241.5,4371,19999,406845,143738,131631
242.5,4733,22142,403188,143354,130014
243.5,5188,24672,399482,143114,128307
244.5,5752,27656,395697,143035,126489
245.5,6444,31171,391804,143140,124537
246.5,7289,35308,387772,143456,122425
247.5,8316,40172,383571,144020,120128
248.5,9560,45886,379170,144872,117617
249.5,11066,52587,374542,146065,114866
250.5,12882,60435,369661,147660,111846
251.5,15069,69608,364503,149727,108536
252.5,17697,80303,359047,152349,104917
253.5,20846,92734,353275,155618,100984
254.5,24608,107134,347175,159639,96747
255.5,29086,123745,340738,164523,92248
256.5,34396,142815,333960,170390,87569
